身份证号,酒店名称,入住时间,入住房号,退房时间,入住城市
387,三明北街酒店,1480546119,160,1480566119,临沧
843,三明北街酒店,1480546119,160,1480566119,临沧
134,石岛广场酒店,1464723963,245,1464743963,高安
87,石岛广场酒店,1464723963,245,1464743963,高安
391,石岛广场酒店,1464723963,245,1464743963,高安
709,闽江三路酒店,1434750198,815,1434770198,林芝
282,台西三路酒店,1415543294,317,1415563294,安阳
631,台西三路酒店,1415543294,317,1415563294,安阳
278,台西三路酒店,1415543294,317,1415563294,安阳
709,宁国二路酒店,1428691371,947,1428711371,广州
604,宁国二路酒店,1428691371,947,1428711371,广州
810,六码头酒店,1457412209,854,1457432209,沁阳
299,六码头酒店,1457412209,854,1457432209,沁阳
484,六码头酒店,1457412209,854,1457432209,沁阳
339,新湛支路酒店,1431976563,333,1431996563,滕州
66,万寿路酒店,1441673145,485,1441693145,河间
790,菜市一街酒店,1415150070,590,1415170070,崇州
118,菜市一街酒店,1415150070,590,1415170070,崇州
504,菜市一街酒店,1415150070,590,1415170070,崇州
584,大麦岛酒店,1409849286,497,1409869286,舒兰
972,三门峡路酒店,1479383943,333,1479403943,湛江
482,三门峡路酒店,1479383943,333,1479403943,湛江
498,寿光广场酒店,1485705288,493,1485725288,长沙
574,寿光广场酒店,1485705288,493,1485725288,长沙
104,辽宁路酒店,1493323222,666,1493343222,万源
225,广东广场酒店,1469683734,457,1469703734,乌鲁木齐
967,广东广场酒店,1469683734,457,1469703734,乌鲁木齐
803,广东广场酒店,1469683734,457,1469703734,乌鲁木齐
293,姜沟路酒店,1479792419,975,1479812419,抚州
622,姜沟路酒店,1479792419,975,1479812419,抚州
420,济阳路酒店,1431932157,608,1431952157,湘潭
547,济阳路酒店,1431932157,608,1431952157,湘潭
193,济阳路酒店,1431932157,608,1431952157,湘潭
766,磁山路酒店,1431924213,303,1431944213,满洲里
721,磁山路酒店,1431924213,303,1431944213,满洲里
505,人和路酒店,1465640308,539,1465660308,黄石
42,人和路酒店,1465640308,539,1465660308,黄石
960,港夏街酒店,1465945850,847,1465965850,金昌
515,临淮关大厦酒店,1487143058,429,1487163058,萍乡
797,临淮关大厦酒店,1487143058,429,1487163058,萍乡
735,莱芜二路酒店,1409689693,914,1409709693,秦皇岛
132,莱芜二路酒店,1409689693,914,1409709693,秦皇岛
171,莱芜二路酒店,1409689693,914,1409709693,秦皇岛
349,山城广场酒店,1459920807,908,1459940807,辽源
137,山城广场酒店,1459920807,908,1459940807,辽源
795,台西四街酒店,1431200499,423,1431220499,酒泉
547,桓台路酒店,1462405355,421,1462425355,五家渠
835,桓台路酒店,1462405355,421,1462425355,五家渠
1000,桓台路酒店,1462405355,421,1462425355,五家渠
292,泰州六街酒店,1450274374,271,1450294374,常州
274,泰州六街酒店,1450274374,271,1450294374,常州
978,泰州六街酒店,1450274374,271,1450294374,常州
795,鱼山广场酒店,1409245308,762,1409265308,武威
525,鱼山广场酒店,1409245308,762,1409265308,武威
620,鱼山广场酒店,1409245308,762,1409265308,武威
676,金口三路酒店,1412166775,921,1412186775,南平
1000,金口三路酒店,1412166775,921,1412186775,南平
717,金口三路酒店,1412166775,921,1412186775,南平
54,台西纬四街酒店,1480381336,443,1480401336,肇庆
650,市场纬街酒店,1480814059,957,1480834059,绵竹
982,市场纬街酒店,1480814059,957,1480834059,绵竹
81,无棣四路酒店,1490124251,786,1490144251,七台河
261,无棣四路酒店,1490124251,786,1490144251,七台河
546,无棣四路酒店,1490124251,786,1490144251,七台河
814,冠县路酒店,1426461118,256,1426481118,孝感
803,高雄广场酒店,1432513227,882,1432533227,抚远
38,高雄广场酒店,1432513227,882,1432533227,抚远
439,高雄广场酒店,1432513227,882,1432533227,抚远
360,桓台路酒店,1418561273,415,1418581273,余姚
435,桓台路酒店,1418561273,415,1418581273,余姚
219,无棣一路酒店,1475762490,912,1475782490,长春
228,诸城大厦酒店,1401039175,275,1401059175,尚志
864,诸城大厦酒店,1401039175,275,1401059175,尚志
592,诸城大厦酒店,1401039175,275,1401059175,尚志
61,泰兴广场酒店,1490345631,538,1490365631,泉州
72,泰兴广场酒店,1490345631,538,1490365631,泉州
659,太平角六街酒店,1400884138,596,1400904138,峨眉山
543,太平角六街酒店,1400884138,596,1400904138,峨眉山
733,太平角六街酒店,1400884138,596,1400904138,峨眉山
956,天台一广场酒店,1440409650,694,1440429650,资阳
605,清平路酒店,1465000312,999,1465020312,马尔康
949,清平路酒店,1465000312,999,1465020312,马尔康
960,旌德路酒店,1447781972,505,1447801972,辽阳
618,旌德路酒店,1447781972,505,1447801972,辽阳
170,旌德路酒店,1447781972,505,1447801972,辽阳
882,春阳路酒店,1400266921,463,1400286921,市中
500,春阳路酒店,1400266921,463,1400286921,市中
161,吉林支路酒店,1461774090,903,1461794090,奎屯
681,吉林支路酒店,1461774090,903,1461794090,奎屯
916,吉林支路酒店,1461774090,903,1461794090,奎屯
486,台东一街酒店,1478258219,465,1478278219,图们
376,湛山一街酒店,1401627432,472,1401647432,金华
134,湛山一街酒店,1401627432,472,1401647432,金华
23,大港纬二路酒店,1436209725,780,1436229725,巢湖
767,大港纬二路酒店,1436209725,780,1436229725,巢湖
360,高田广场酒店,1451116832,868,1451136832,呼和浩特
693,高田广场酒店,1451116832,868,1451136832,呼和浩特
375,高田广场酒店,1451116832,868,1451136832,呼和浩特
531,胶东广场酒店,1445851829,163,1445871829,白山
906,胶东广场酒店,1445851829,163,1445871829,白山
700,长城大厦酒店,1415321797,499,1415341797,大同
232,长城大厦酒店,1415321797,499,1415341797,大同
438,洪泽湖路酒店,1450297888,100,1450317888,赤壁
369,洪泽湖路酒店,1450297888,100,1450317888,赤壁
764,洪泽湖路酒店,1450297888,100,1450317888,赤壁
843,澳门六广场酒店,1421862660,125,1421882660,河源
769,澳门六广场酒店,1421862660,125,1421882660,河源
555,澳门六广场酒店,1421862660,125,1421882660,河源
953,芙蓉山村酒店,1425522009,575,1425542009,郴州
375,芙蓉山村酒店,1425522009,575,1425542009,郴州
7,平度广场酒店,1411642780,610,1411662780,霍州
261,山城广场酒店,1484498482,834,1484518482,无锡
67,山城广场酒店,1484498482,834,1484518482,无锡
779,泰州三广场酒店,1461837152,165,1461857152,庐山
121,大连街酒店,1414950336,703,1414970336,和田
945,大连街酒店,1414950336,703,1414970336,和田
850,冠县路酒店,1409143255,994,1409163255,无锡
969,长汀街酒店,1443481147,289,1443501147,新沂
220,朝城路酒店,1458937650,900,1458957650,吉首
573,朝城路酒店,1458937650,900,1458957650,吉首
666,朝城路酒店,1458937650,900,1458957650,吉首
835,吴淞路酒店,1488791970,664,1488811970,安国
935,吴淞路酒店,1488791970,664,1488811970,安国
458,秋阳路酒店,1425547261,847,1425567261,定州
188,秋阳路酒店,1425547261,847,1425567261,定州
176,三明南路酒店,1434704719,299,1434724719,阳泉
143,利津路酒店,1405843888,488,1405863888,承德
168,利津路酒店,1405843888,488,1405863888,承德
680,利津路酒店,1405843888,488,1405863888,承德
740,大连街酒店,1493240934,259,1493260934,大冶
82,大连街酒店,1493240934,259,1493260934,大冶
968,荷泽四路酒店,1419854646,884,1419874646,长治
194,白塔广场酒店,1447768884,140,1447788884,高邮
948,大港纬一路酒店,1464738183,566,1464758183,苗栗
256,大港纬一路酒店,1464738183,566,1464758183,苗栗
462,大港纬一路酒店,1464738183,566,1464758183,苗栗
767,昌平街酒店,1434964578,580,1434984578,郑州
424,昌平街酒店,1434964578,580,1434984578,郑州
597,德县路酒店,1456977095,432,1456997095,阜康
882,德县路酒店,1456977095,432,1456997095,阜康
207,隆德广场酒店,1494754426,186,1494774426,临沧
214,民航街酒店,1485181137,551,1485201137,安顺
931,民航街酒店,1485181137,551,1485201137,安顺
473,李村支广场酒店,1419112697,447,1419132697,忻州
751,李村支广场酒店,1419112697,447,1419132697,忻州
569,李村支广场酒店,1419112697,447,1419132697,忻州
58,清和街酒店,1417007212,987,1417027212,江门
553,清和街酒店,1417007212,987,1417027212,江门
509,兴阳路酒店,1416900970,513,1416920970,武冈
255,兴阳路酒店,1416900970,513,1416920970,武冈
245,兴阳路酒店,1416900970,513,1416920970,武冈
333,高田广场酒店,1436037987,352,1436057987,诸暨
808,高田广场酒店,1436037987,352,1436057987,诸暨
139,高田广场酒店,1436037987,352,1436057987,诸暨
961,洞庭湖广场酒店,1461422592,109,1461442592,英德
910,洞庭湖广场酒店,1461422592,109,1461442592,英德
409,港联路酒店,1462565531,455,1462585531,达州
4,港联路酒店,1462565531,455,1462585531,达州
822,郭口东街酒店,1441675492,129,1441695492,邛崃
153,郭口东街酒店,1441675492,129,1441695492,邛崃
665,郭口东街酒店,1441675492,129,1441695492,邛崃
735,长兴街酒店,1404561436,831,1404581436,本溪
561,长兴街酒店,1404561436,831,1404581436,本溪
649,即墨路酒店,1448396862,287,1448416862,荥阳
708,流亭立交桥酒店,1489831322,246,1489851322,唐山
948,流亭立交桥酒店,1489831322,246,1489851322,唐山
350,流亭立交桥酒店,1489831322,246,1489851322,唐山
939,福州北路酒店,1426693996,805,1426713996,廊坊
983,台西纬二路酒店,1418186878,864,1418206878,津市
853,台西纬二路酒店,1418186878,864,1418206878,津市
379,台西纬二路酒店,1418186878,864,1418206878,津市
799,淄川广场酒店,1441082411,964,1441102411,嘉义
33,淄川广场酒店,1441082411,964,1441102411,嘉义
734,观海一路酒店,1449279425,932,1449299425,齐齐哈尔
187,观海一路酒店,1449279425,932,1449299425,齐齐哈尔
746,西陵峡三路酒店,1449118057,822,1449138057,钦州
736,西陵峡三路酒店,1449118057,822,1449138057,钦州
940,西陵峡三路酒店,1449118057,822,1449138057,钦州
100,宁海路酒店,1427058404,857,1427078404,和龙
112,礼阳路酒店,1465518055,915,1465538055,北流
833,礼阳路酒店,1465518055,915,1465538055,北流
150,济宁支街酒店,1431127910,151,1431147910,珠海
672,济宁支街酒店,1431127910,151,1431147910,珠海
4,济宁支街酒店,1431127910,151,1431147910,珠海
816,小港二街酒店,1436288350,620,1436308350,达州
199,小港二街酒店,1436288350,620,1436308350,达州
222,小港二街酒店,1436288350,620,1436308350,达州
228,汉口路酒店,1462629353,519,1462649353,开封
820,内蒙古路酒店,1420560063,350,1420580063,阜康
517,内蒙古路酒店,1420560063,350,1420580063,阜康
273,鹊山广场酒店,1446182196,996,1446202196,淮北
146,青海街酒店,1486473856,693,1486493856,南雄
184,青海街酒店,1486473856,693,1486493856,南雄
790,海江街酒店,1494244273,959,1494264273,宜春
133,海江街酒店,1494244273,959,1494264273,宜春
5,洮南大厦酒店,1448793403,277,1448813403,华蓥
717,洮南大厦酒店,1448793403,277,1448813403,华蓥
125,台东东二路酒店,1494034708,383,1494054708,商洛
423,台东东二路酒店,1494034708,383,1494054708,商洛
258,新昌街酒店,1478383149,709,1478403149,蚌埠
11,新昌街酒店,1478383149,709,1478403149,蚌埠
847,三明路酒店,1421319166,287,1421339166,临安
287,三明路酒店,1421319166,287,1421339166,临安
258,三明路酒店,1421319166,287,1421339166,临安
277,埕口路酒店,1466130847,493,1466150847,介休
316,埕口路酒店,1466130847,493,1466150847,介休
178,埕口路酒店,1466130847,493,1466150847,介休
827,费县路酒店,1460249788,427,1460269788,西宁
692,香港中大厦酒店,1446431197,493,1446451197,双鸭山
852,大港三街酒店,1443841898,745,1443861898,衡阳
88,大港三街酒店,1443841898,745,1443861898,衡阳
444,大港三街酒店,1443841898,745,1443861898,衡阳
693,青海街酒店,1445558375,204,1445578375,沙市
153,青海街酒店,1445558375,204,1445578375,沙市
569,城武支大厦酒店,1459175746,776,1459195746,延吉
551,城武支大厦酒店,1459175746,776,1459195746,延吉
676,费县路酒店,1482830921,167,1482850921,莱州
112,费县路酒店,1482830921,167,1482850921,莱州
243,费县路酒店,1482830921,167,1482850921,莱州
448,周村大厦酒店,1484393767,241,1484413767,兴城
54,台东四路酒店,1469192285,770,1469212285,奎屯
486,昆明路酒店,1406281434,211,1406301434,南投
399,昆明路酒店,1406281434,211,1406301434,南投
623,中城路酒店,1426387296,319,1426407296,桃园
339,中城路酒店,1426387296,319,1426407296,桃园
824,秀湛四路酒店,1492926294,602,1492946294,苏州
174,秀湛四路酒店,1492926294,602,1492946294,苏州
64,秀湛四路酒店,1492926294,602,1492946294,苏州
988,瑞云街酒店,1419290109,927,1419310109,榆树
25,瑞云街酒店,1419290109,927,1419310109,榆树
623,瑞云街酒店,1419290109,927,1419310109,榆树
230,京山广场酒店,1468404334,779,1468424334,太保
934,西江广场酒店,1421606605,983,1421626605,海城
179,西江广场酒店,1421606605,983,1421626605,海城
756,西江广场酒店,1421606605,983,1421626605,海城
392,港华大厦酒店,1418627233,919,1418647233,大连
57,港华大厦酒店,1418627233,919,1418647233,大连
381,澳门六广场酒店,1402272882,144,1402292882,南宁
36,澳门六广场酒店,1402272882,144,1402292882,南宁
64,宁海路酒店,1442477328,694,1442497328,马公
373,宁海路酒店,1442477328,694,1442497328,马公
419,宁海路酒店,1442477328,694,1442497328,马公
315,埕口路酒店,1454727538,178,1454747538,武夷山
759,埕口路酒店,1454727538,178,1454747538,武夷山
425,团岛一街酒店,1474911296,282,1474931296,舒兰
457,团岛一街酒店,1474911296,282,1474931296,舒兰
117,团岛一街酒店,1474911296,282,1474931296,舒兰
799,山城广场酒店,1434780211,287,1434800211,香格里拉
100,山城广场酒店,1434780211,287,1434800211,香格里拉
615,紫荆关街酒店,1471569443,496,1471589443,芒市
639,紫荆关街酒店,1471569443,496,1471589443,芒市
780,紫荆关街酒店,1471569443,496,1471589443,芒市
78,南九水街酒店,1415457672,556,1415477672,兴化
381,南九水街酒店,1415457672,556,1415477672,兴化
728,南九水街酒店,1415457672,556,1415477672,兴化
543,安邱街酒店,1421973213,572,1421993213,广水
887,安邱街酒店,1421973213,572,1421993213,广水
543,安邱街酒店,1421973213,572,1421993213,广水
892,天台东一路酒店,1467305289,431,1467325289,榆树
0,天台东一路酒店,1467305289,431,1467325289,榆树
550,天台东一路酒店,1467305289,431,1467325289,榆树
323,嘉峪关路酒店,1485811250,739,1485831250,新郑
698,长城南路酒店,1481832952,618,1481852952,益阳
434,徐家麦岛函谷关广场酒店,1483945037,275,1483965037,烟台
264,徐家麦岛函谷关广场酒店,1483945037,275,1483965037,烟台
917,范县路酒店,1482465916,248,1482485916,开平
262,范县路酒店,1482465916,248,1482485916,开平
337,正阳路酒店,1470499444,290,1470519444,临江
776,莆田街酒店,1436590242,830,1436610242,昆山
565,莆田街酒店,1436590242,830,1436610242,昆山
572,西陵峡二街酒店,1446276515,899,1446296515,六安
877,西陵峡二街酒店,1446276515,899,1446296515,六安
631,福清广场酒店,1467223984,909,1467243984,永安
420,漳州街二街酒店,1453655727,661,1453675727,八德
44,秀湛二路酒店,1418085177,861,1418105177,北镇
895,秀湛二路酒店,1418085177,861,1418105177,北镇
839,秀湛二路酒店,1418085177,861,1418105177,北镇
695,吴兴大厦酒店,1428617088,792,1428637088,禹城
517,新湛支路酒店,1433846102,881,1433866102,中坜
736,新湛支路酒店,1433846102,881,1433866102,中坜
550,新湛支路酒店,1433846102,881,1433866102,中坜
208,团岛一街酒店,1423785083,399,1423805083,上饶
68,团岛一街酒店,1423785083,399,1423805083,上饶
279,丹阳街酒店,1492015631,416,1492035631,乳山
947,惠民街酒店,1435082482,340,1435102482,公主岭
910,铁山广场酒店,1493882185,752,1493902185,桂平
722,铁山广场酒店,1493882185,752,1493902185,桂平
915,高田广场酒店,1404174809,311,1404194809,威海
711,鱼山广场酒店,1400798092,384,1400818092,德惠
499,丰县广场酒店,1483051730,807,1483071730,辽源
938,青威高速酒店,1475492373,898,1475512373,桂林
