主叫,被叫,通话时间,通话时长,通话类型
13188888830,15788888997,1448633208,1768,本地
13188888830,15088888576,1414575154,2324,本地
13188888830,13988888290,1413556814,642,本地
13188888830,15288888483,1453803008,1637,本地
13188888830,15088888690,1482083729,1183,本地
13188888830,15588888794,1457444810,1670,本地
13188888830,15688888263,1476625176,2517,本地
13188888830,13288888261,1474058961,761,本地
13188888830,15888888447,1418867072,2290,本地
13188888830,15688888835,1484406907,3413,本地
13188888830,15588888224,1449819976,2661,本地
13188888830,13088888582,1489091247,2409,本地
13188888830,15388888818,1473615509,3023,本地
13188888830,13288888622,1403424741,3453,本地
13188888830,13888888156,1401748550,11,本地
13188888830,15588888528,1452924407,3533,本地
13188888830,15288888635,1424713564,3356,本地
13188888830,15888888886,1424844671,2707,本地
13188888830,13488888323,1451061122,2300,本地
13188888830,15388888894,1402162116,450,本地
13188888830,13188888659,1405455477,1240,本地
13188888830,13988888841,1470801937,1284,本地
13188888830,13988888366,1454695928,2636,本地
13188888830,13188888108,1458161234,3271,本地
13188888830,15988888714,1430835635,1212,本地
13188888830,15888888960,1482990212,633,本地
13188888830,15588888338,1453956193,1596,本地
13188888830,13888888270,1484115437,545,本地
13188888830,13288888755,1459426948,1008,本地
13188888830,15888888618,1447938621,2553,本地
13188888830,15788888218,1484217063,1097,本地
13188888830,15188888919,1488290240,3544,本地
13188888830,13888888745,1439267587,1429,本地
13188888830,13588888913,1420981003,2047,本地
13188888830,15088888747,1415196234,1382,本地
13188888830,13588888419,1485263530,2431,本地
13188888830,13088888905,1422202183,2993,本地
13188888830,15388888894,1444715121,642,本地
13188888830,13788888630,1435779284,1024,本地
13188888830,13588888286,1449467251,1410,本地
13188888830,15388888702,1491432016,501,本地
13188888830,13588888438,1406906366,3035,本地
13188888830,13388888435,1439274573,732,本地
13188888830,13988888442,1406164912,2819,本地
13188888830,13088888850,1457392369,1905,本地
13188888830,15888888276,1452752028,335,本地
13188888830,15788888750,1482161297,1898,本地
13188888830,13788888212,1431141242,1339,本地
13188888830,15588888376,1456993663,1797,本地
13188888830,13188888944,1486215138,1528,本地
13188888830,15988888410,1447465296,2480,本地
13188888830,13088888962,1458938575,111,本地
13188888830,15688888529,1420861476,2347,本地
13188888830,13988888632,1486921826,3307,本地
13188888830,13488888874,1421562356,886,本地
13188888830,13088888487,1486428572,414,本地
13188888830,15988888695,1461025441,3028,本地
13188888830,13188888412,1488148418,1195,本地
13188888830,15788888847,1421044329,1480,本地
13188888830,13188888545,1443593412,39,本地
13188888830,13888888783,1443714525,3481,本地
13188888830,13388888929,1453834502,2139,本地
13188888830,13188888146,1410719430,1870,本地
13188888830,13588888153,1478746298,485,本地
13188888830,13588888951,1481509412,108,本地
13188888830,15888888523,1481941088,3224,本地
13188888830,13488888380,1478796538,471,本地
13188888830,13388888530,1471156567,2459,本地
13188888830,13788888231,1453940739,990,本地
13188888830,15388888778,1423246748,2642,本地
13188888830,15088888557,1432629146,2707,本地
13188888830,15388888816,1477805138,2372,本地
15988888562,15588888756,1429555472,2169,本地
15988888562,15388888911,1462773931,1506,本地
15988888562,13288888945,1470676027,3422,本地
15988888562,15088888804,1467958934,946,本地
15988888562,13288888413,1483900220,849,本地
15988888562,13988888708,1414000509,2031,本地
15988888562,15588888300,1433072974,1891,本地
15988888562,13088888812,1424717998,1073,本地
15988888562,13288888964,1440801985,1996,本地
15988888562,13388888473,1490163056,3444,本地
15988888562,15888888829,1440431976,3546,本地
15988888562,15388888626,1492171706,703,本地
15988888562,13188888184,1479290253,2665,本地
15988888562,13788888877,1465982947,2262,本地
15988888562,13788888155,1469856031,246,本地
15988888562,15888888829,1494845578,759,本地
15988888562,13988888917,1494223980,288,本地
15988888562,15788888617,1407423986,140,本地
15988888562,13288888850,1449635845,2934,本地
15988888562,13388888378,1461110243,3248,本地
15988888562,13088888278,1485618227,1788,本地
15988888562,13988888860,1481508600,3416,本地
15988888562,13388888511,1455658148,1875,本地
15988888562,13788888231,1422576074,2673,本地
15988888562,15688888320,1483904375,3422,本地
15988888562,15388888837,1447785209,2654,本地
15988888562,13688888515,1474492161,2387,本地
15988888562,13788888801,1492322063,2156,本地
15988888562,15088888158,1491862514,287,本地
15988888562,15788888104,1444666726,303,本地
15988888562,15588888775,1417878956,1531,本地
15988888562,13688888821,1485279190,769,本地
15988888562,15788888807,1433797188,2719,本地
15988888562,13388888530,1428073686,1106,本地
15988888562,15988888486,1472437947,1945,本地
15988888562,13388888872,1441873670,3599,本地
15988888562,15088888234,1408258393,1812,本地
15988888562,15588888623,1485223246,2851,本地
15988888562,13388888682,1488509936,1904,本地
15988888562,13888888650,1449319149,2813,本地
15988888562,15388888398,1425165367,3123,本地
15988888562,13588888989,1448758535,835,本地
15988888562,13088888487,1418344707,2128,本地
15988888562,13488888133,1476084267,1011,本地
13988888214,13488888190,1431379274,2361,本地
13988888214,13488888190,1415431921,2529,本地
13988888214,13688888819,1419290497,1801,本地
13988888214,13188888944,1493716828,2063,本地
13988888214,13888888935,1484133908,1781,本地
13988888214,13688888515,1415874548,2502,本地
13988888214,13988888689,1454453951,1159,本地
13988888214,15788888864,1436444555,1637,本地
13988888214,15988888334,1491599280,386,本地
13988888214,13988888727,1410411198,1274,本地
13988888214,13388888188,1493465208,3277,本地
13988888214,15088888825,1407750056,2901,本地
13988888214,15288888884,1476938128,1908,本地
13988888214,13788888440,1448699435,2951,本地
13988888214,15988888353,1406710906,2880,本地
13988888214,15288888846,1434979562,1807,本地
13988888214,13088888601,1437314984,1498,本地
13988888214,15288888274,1409899039,3026,本地
13988888214,15988888296,1480035924,2612,本地
13988888214,15188888843,1462173200,113,本地
13988888214,15988888448,1446540364,1302,本地
13988888214,15888888713,1482969823,2272,本地
13988888214,15288888464,1489790537,2082,本地
13988888214,15388888569,1468523915,1096,本地
15788888123,13488888817,1476701604,1460,本地
15788888123,15988888391,1474758129,228,本地
15788888123,15588888566,1471274340,2633,本地
15788888123,15788888465,1442445346,1583,本地
15788888123,13288888660,1409820178,3063,本地
15788888123,13788888858,1407314653,3272,本地
15788888123,13188888317,1457930062,3515,本地
15788888123,13388888416,1482617424,1458,本地
15788888123,15888888618,1491628424,320,本地
15788888123,15088888671,1408392590,2694,本地
15788888123,15588888661,1423694513,209,本地
15788888123,15988888676,1488686158,2398,本地
15788888123,13188888887,1449719066,3164,本地
15788888123,13788888497,1440183281,3495,本地
15788888123,13588888780,1404033525,2485,本地
15788888123,13688888591,1486763873,3136,本地
15788888123,15888888865,1474404101,598,本地
15788888123,15688888434,1458931571,729,本地
15788888123,15188888691,1466577536,245,本地
15788888123,13088888430,1448913512,411,本地
15788888123,13988888271,1407197105,576,本地
15788888123,13988888271,1448740033,746,本地
15788888123,15988888277,1471802422,1535,本地
15788888123,15988888676,1437031223,1207,本地
15788888123,15188888140,1450889780,2099,本地
15788888123,15788888636,1440608182,1290,本地
15788888123,15788888885,1442981219,470,本地
15788888123,15188888121,1470951434,3337,本地
15788888123,15688888854,1466413119,2882,本地
15788888123,15088888443,1473435741,3522,本地
15788888123,15088888405,1482286209,436,本地
15788888123,13488888361,1450597777,3544,本地
15788888123,13188888260,1408073221,3216,本地
15788888123,15188888368,1427564986,670,本地
15788888123,15288888388,1472207990,3362,本地
15788888123,13388888473,1472710342,3366,本地
15788888123,13888888536,1464248416,3469,本地
15788888123,13388888264,1429461900,208,本地
15788888123,15988888201,1470257447,2454,本地
15788888123,13688888971,1485782789,1926,本地
15788888123,15688888947,1463483815,724,本地
15788888123,15288888730,1483221707,906,本地
15788888123,15388888474,1428726584,2307,本地
15788888123,13388888340,1412368274,1554,本地
15788888123,15088888861,1443736870,1749,本地
15788888123,13788888250,1442390124,1427,本地
15788888123,15788888541,1432918386,1419,本地
15788888123,13488888722,1461751307,2825,本地
15788888123,13588888856,1423798293,2151,本地
15788888123,13488888627,1405500580,3095,本地
15788888123,15288888236,1418061193,2345,本地
15788888123,15988888562,1470439628,2369,本地
15788888123,13788888402,1413530381,953,本地
15788888123,13888888612,1440682995,2721,本地
15788888123,15688888244,1446658667,670,本地
15788888123,13888888289,1489593486,534,本地
15788888123,15188888444,1466780713,2263,本地
15788888123,15688888966,1440851612,947,本地
15788888123,13988888252,1420345830,1863,本地
15788888123,13788888345,1406269716,1756,本地
15788888123,15088888253,1475780481,3245,本地
15788888123,15288888350,1472708746,2242,本地
13988888290,15688888130,1403306395,2147,本地
13988888290,15788888199,1435915705,849,本地
13988888290,13188888773,1458716842,1505,本地
13988888290,13888888916,1476549144,1694,本地
13988888290,15988888676,1455590104,2805,本地
13988888290,15588888300,1429417269,362,本地
13988888290,15688888510,1447694907,3410,本地
13988888290,15088888519,1471853681,2829,本地
13988888290,13588888115,1444847506,2062,本地
13988888290,13188888697,1414544016,2569,本地
13988888290,13888888707,1418162403,3020,本地
13988888290,13388888549,1426706079,315,本地
13988888290,15188888273,1466134810,3392,本地
13988888290,15788888408,1455682076,1073,本地
13988888290,13388888893,1451120567,758,本地
13988888290,13088888620,1465292319,1798,本地
13988888290,13388888929,1443901388,1155,本地
13988888290,13888888823,1462762963,662,本地
13988888290,15088888500,1425215234,3576,本地
13988888290,15888888979,1453250959,2066,本地
13988888290,15788888579,1452058245,660,本地
13988888290,13588888191,1449098428,307,本地
13988888290,13788888136,1447726988,1029,本地
13988888290,15988888429,1401259580,2893,本地
13988888290,15088888766,1408781458,609,本地
13988888290,15388888837,1442578960,157,本地
13988888290,13288888793,1426395229,2779,本地
13988888290,15688888892,1492920572,710,本地
13988888290,13188888279,1443324130,3372,本地
13988888290,13888888897,1476901295,3041,本地
13988888290,13788888440,1457427655,2312,本地
13988888290,13488888513,1451264425,2857,本地
13988888290,13088888810,1487694811,920,本地
13988888290,15988888980,1468358161,3406,本地
13988888290,13288888888,1442067334,1893,本地
13988888290,15788888864,1490199666,1147,本地
13988888290,15188888862,1450315080,61,本地
13988888290,15988888866,1457417380,643,本地
13988888290,15988888467,1482764718,1251,本地
13988888290,15688888244,1410312058,1190,本地
13988888290,13988888993,1441388498,692,本地
13988888290,13488888931,1416621502,2801,本地
15588888167,15188888349,1486386351,2101,本地
15588888167,13788888706,1474870865,3283,本地
15588888167,13388888112,1412248530,1970,本地
15588888167,13988888898,1418048112,1387,本地
15588888167,15188888976,1452918164,1697,本地
15588888167,13088888544,1454639472,606,本地
15588888167,13188888621,1426976061,449,本地
15588888167,13788888896,1465446187,3056,本地
15588888167,15888888162,1403081389,2605,本地
15588888167,15188888216,1414743023,2981,本地
15588888167,13188888488,1471202933,2554,本地
15588888167,13388888340,1402614081,2891,本地
15588888167,13688888933,1492106512,2817,本地
15588888167,15088888823,1437536579,3590,本地
15588888167,13788888879,1480507089,2711,本地
15588888167,15988888239,1434413177,2459,本地
15588888167,13888888916,1473016524,1769,本地
15588888167,15088888481,1485990422,3137,本地
15588888167,15588888946,1469148935,1370,本地
15588888167,15188888710,1435687992,608,本地
15588888167,13188888336,1403029157,96,本地
15588888167,15788888940,1455860859,2212,本地
15588888167,13288888641,1446344209,2201,本地
15588888167,15088888120,1492117695,209,本地
15588888167,13988888138,1413301170,807,本地
15588888167,13988888974,1474092943,3439,本地
15588888167,13688888401,1489104900,2360,本地
15588888167,13988888765,1435364948,2992,本地
15588888167,15788888237,1439242502,2581,本地
15588888167,15788888655,1489314205,1765,本地
15588888167,15788888788,1429726499,2878,本地
15588888167,15088888291,1460912326,3576,本地
15588888167,15988888163,1423559998,1932,本地
15588888167,13888888783,1475795533,3196,本地
15588888167,15588888699,1454604587,2507,本地
15588888167,15888888295,1481535562,1907,本地
15588888167,15588888585,1426872683,303,本地
15588888167,13188888870,1490881841,1854,本地
15588888167,13288888356,1421604144,272,本地
15588888167,13188888792,1459852755,346,本地
15588888167,15688888491,1460819063,2334,本地
15588888167,15888888884,1434507241,543,本地
15588888167,13288888166,1410863555,574,本地
15588888167,13188888488,1456795718,2804,本地
15588888167,15188888887,1457730938,3151,本地
15588888167,13288888603,1458482996,2905,本地
